ADDERFDS_comb.aig,init,26,9,0,0,[],1218_170214
ADDERFDS_comb.aig,reset,26,9,0.0,0.0,[],1218_170215
ADDERFDS_comb.aig,max,26,9,0,0,[],1218_170216
ADDERFDS_comb.aig,done,26,9,0.0,0.0,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170216
C499.iscas_comb.aig,init,60,4,0,0,[],1218_170216
C499.iscas_comb.aig,reset,73,5,-0.018939133782392904,-0.37878267564785806,[],1218_170217
C499.iscas_comb.aig,max,68,5,0.10487345843909401,-0.33072661855594276,rewrite/rewrite/rewrite,1218_170219
C499.iscas_comb.aig,done,68,5,0.4268387327397735,-0.33072661855594276,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170219
sasc_comb.aig,init,80,2,0,0,[],1218_170219
sasc_comb.aig,reset,77,2,0.0009464578241285381,0.018929156482570764,[],1218_170219
sasc_comb.aig,max,77,2,0,0.018929156482570764,[],1218_170220
sasc_comb.aig,done,77,2,-0.018929156482570757,0.018929156482570764,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170220
b9_comb.aig,init,34,3,0,0,[],1218_170220
b9_comb.aig,reset,33,2,0.017160521128540735,0.3432104225708147,[],1218_170221
b9_comb.aig,max,33,2,0,0.3432104225708147,[],1218_170222
b9_comb.aig,done,33,2,-0.3432104225708147,0.3432104225708147,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170222
steppermotordrive_comb.aig,init,48,5,0,0,[],1218_170222
steppermotordrive_comb.aig,reset,45,4,0.01127016653792583,0.2254033307585166,[],1218_170223
steppermotordrive_comb.aig,max,43,4,0.006138723263521006,0.24281222055996343,rewrite,1218_170225
steppermotordrive_comb.aig,done,43,4,-0.20799444095706981,0.24281222055996343,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170225
C1908.iscas_comb.aig,init,96,11,0,0,[],1218_170225
C1908.iscas_comb.aig,reset,93,9,0.009735187007894146,0.19470374015788294,[],1218_170226
C1908.iscas_comb.aig,max,91,9,-0.010764212733756905,0.20340990143991433,rewrite/rewrite,1218_170227
C1908.iscas_comb.aig,done,91,9,-0.1859975788758515,0.20340990143991433,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170227
sct_comb.aig,init,28,3,0,0,[],1218_170227
sct_comb.aig,reset,21,2,0.021132486540518712,0.42264973081037427,[],1218_170228
sct_comb.aig,max,21,2,0,0.42264973081037427,[],1218_170229
sct_comb.aig,done,21,2,-0.4226497308103741,0.42264973081037427,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170229
term1_comb.aig,init,74,5,0,0,[],1218_170229
term1_comb.aig,reset,38,4,0.02133605711662086,0.4267211423324172,[],1218_170230
term1_comb.aig,max,38,4,0,0.4267211423324172,[],1218_170231
term1_comb.aig,done,36,5,-0.5509281171277501,0.30251416753708427,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170231
steppermotordrive_comb.aig,init,48,5,0,0,[],1218_170231
steppermotordrive_comb.aig,reset,45,4,0.01127016653792583,0.2254033307585166,[],1218_170231
steppermotordrive_comb.aig,max,43,4,0.006138723263521006,0.24281222055996343,rewrite,1218_170233
steppermotordrive_comb.aig,done,43,4,-0.20799444095706981,0.24281222055996343,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170233
s1196_comb.aig,init,133,8,0,0,[],1218_170233
s1196_comb.aig,reset,122,7,0.00809825088439185,0.161965017687837,[],1218_170233
s1196_comb.aig,max,122,7,0,0.161965017687837,[],1218_170235
s1196_comb.aig,done,122,7,-0.16196501768783697,0.161965017687837,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170235
s526_comb.aig,init,40,3,0,0,[],1218_170235
s526_comb.aig,reset,32,2,0.020185760300002808,0.40371520600005617,[],1218_170235
s526_comb.aig,max,32,2,0,0.40371520600005617,[],1218_170237
s526_comb.aig,done,32,2,-0.40371520600005606,0.40371520600005617,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170237
s1238_comb.aig,init,135,9,0,0,[],1218_170237
s1238_comb.aig,reset,135,8,0.005555555555555558,0.11111111111111116,[],1218_170238
s1238_comb.aig,max,135,8,0,0.11111111111111116,[],1218_170239
s1238_comb.aig,done,135,8,-0.1111111111111112,0.11111111111111116,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170239
b07_comb.aig,init,115,5,0,0,[],1218_170239
b07_comb.aig,reset,94,5,0.004795152241495543,0.09590304482991086,[],1218_170240
b07_comb.aig,max,92,4,0.17896489788716535,0.2844582472000673,rewrite/rewrite,1218_170241
b07_comb.aig,done,89,5,-0.0715293663089398,0.12027672335088191,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170241
b04_comb.aig,init,128,7,0,0,[],1218_170241
b04_comb.aig,reset,111,6,0.010090184573880345,0.2018036914776069,[],1218_170242
b04_comb.aig,max,108,6,-0.009320049377103422,0.21266401124826417,rewrite/rewrite,1218_170243
b04_comb.aig,done,110,6,-0.19820007800117762,0.20540730495403614,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170243
s1488_comb.aig,init,152,5,0,0,[],1218_170243
s1488_comb.aig,reset,147,4,0.010663395913568852,0.21326791827137703,[],1218_170244
s1488_comb.aig,max,147,4,0,0.21326791827137703,[],1218_170245
s1488_comb.aig,done,148,4,-0.21593934219549826,0.2105964943472558,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170245
s713_comb.aig,init,50,6,0,0,[],1218_170245
s713_comb.aig,reset,50,7,-0.008333333333333337,-0.16666666666666674,[],1218_170246
s713_comb.aig,max,50,6,0,0,[],1218_170247
s713_comb.aig,done,50,7,0.16666666666666669,-0.16666666666666674,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170247
ttt2_comb.aig,init,52,3,0,0,[],1218_170247
ttt2_comb.aig,reset,33,3,0.010168624659215425,0.2033724931843085,[],1218_170248
ttt2_comb.aig,max,33,3,0,0.2033724931843085,[],1218_170249
ttt2_comb.aig,done,33,3,-0.20337249318430844,0.2033724931843085,rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite/rewrite,1218_170249
b10_comb.aig,init,62,3,0,0,[],1218_170249
b10_comb.aig,reset,44,3,0.007878823041288402,0.15757646082576804,[],1218_170250
b10_comb.aig,max,43,3,-0.006129632290640685,0.16720447461770416,rewrite/rewrite,1218_170251
