21,0.19023812003451707,0.19023812003451707,0.19023812003451707,-0.14309521329881636,-0.14309521329881636,-0.14309521329881636,2.387146234512329,2.387146234512329,2.387146234512329,1218_171639,1218_171639
41,-0.046383033514068556,0.19023812003451707,-0.2830041870626542,0.14697114588094096,0.4370375050606983,-0.14309521329881636,1.7219676971435547,2.387146234512329,1.0567891597747803,1218_171640,1218_171640
61,-0.08964594834529371,0.19023812003451707,-0.2830041870626542,0.1650600762445049,0.4370375050606983,-0.14309521329881636,1.6450517972310383,2.387146234512329,1.0567891597747803,1218_171641,1218_171641
81,-0.07905193030329169,0.19023812003451707,-0.2830041870626542,0.12379505718337866,0.4370375050606983,-0.14309521329881636,1.4818525910377502,2.387146234512329,0.9922549724578857,1218_171642,1218_171642
101,-0.029908210909300015,0.19023812003451707,-0.2830041870626542,0.0680478305590974,0.4370375050606983,-0.15494107593802764,1.3610294342041016,2.387146234512329,0.8777368068695068,1218_171643,1218_171643
121,-0.11599121905534589,0.19023812003451707,-0.5464062597855753,0.16900333760747613,0.6737808728493699,-0.15494107593802764,1.288914720217387,2.387146234512329,0.8777368068695068,1218_171644,1218_171644
141,-0.1314619248399678,0.19023812003451707,-0.5464062597855753,0.1757404725648914,0.6737808728493699,-0.15494107593802764,1.249460254396711,2.387146234512329,0.8777368068695068,1218_171645,1218_171645
161,-0.1693060969454453,0.19023812003451707,-0.5464062597855753,0.20902433024798844,0.6737808728493699,-0.15494107593802764,1.2121762037277222,2.387146234512329,0.8777368068695068,1218_171646,1218_171646
181,-0.16007578402481112,0.19023812003451707,-0.5464062597855753,0.21740587657599722,0.6737808728493699,-0.15494107593802764,1.2166675461663141,2.387146234512329,0.8777368068695068,1218_171647,1218_171647
201,-0.14406820562233,0.19023812003451707,-0.5464062597855753,0.1956652889183975,0.6737808728493699,-0.15494107593802764,1.1942396879196167,2.387146234512329,0.8777368068695068,1218_171648,1218_171648
221,-0.10199282813015689,0.3187609467915742,-0.5464062597855753,0.18089193870867326,0.6737808728493699,-0.15494107593802764,1.179612853310325,2.387146234512329,0.8777368068695068,1218_171649,1218_171649
241,-0.034742002007407624,0.7050170853428344,-0.5464062597855753,0.17144220979625768,0.6737808728493699,-0.15494107593802764,1.1614348689715068,2.387146234512329,0.8777368068695068,1218_171650,1218_171650
261,-0.03335031746302859,0.7050170853428344,-0.5464062597855753,0.1595364885784199,0.6737808728493699,-0.15494107593802764,1.1644344513232892,2.387146234512329,0.8777368068695068,1218_171651,1218_171651
281,-0.037970600709265744,0.7050170853428344,-0.5464062597855753,0.16364949930433184,0.6737808728493699,-0.15494107593802764,1.154259238924299,2.387146234512329,0.8777368068695068,1218_171652,1218_171652
301,-0.03511900802181256,0.7050170853428344,-0.5464062597855753,0.16167117243174717,0.6737808728493699,-0.15494107593802764,1.1407156626383463,2.387146234512329,0.8777368068695068,1218_171653,1218_171653
321,-0.05437472143112518,0.7050170853428344,-0.5464062597855753,0.17364411998204077,0.6737808728493699,-0.15494107593802764,1.1290551275014877,2.387146234512329,0.8777368068695068,1218_171654,1218_171654
341,-0.08414968286761088,0.7050170853428344,-0.5605490658513821,0.1898895103169618,0.6737808728493699,-0.15494107593802764,1.1175437955295338,2.387146234512329,0.8777368068695068,1218_171655,1218_171655
361,-0.10108525089381144,0.7050170853428344,-0.5605490658513821,0.19387528387753517,0.6737808728493699,-0.15494107593802764,1.114753007888794,2.387146234512329,0.8777368068695068,1218_171656,1218_171656
381,-0.10713020306758443,0.7050170853428344,-0.5605490658513821,0.1948959488456321,0.6737808728493699,-0.15494107593802764,1.1255898977580823,2.387146234512329,0.8777368068695068,1218_171658,1218_171658
401,-0.10667540705972264,0.7050170853428344,-0.5605490658513821,0.19600708334040987,0.6737808728493699,-0.15494107593802764,1.1199449300765991,2.387146234512329,0.8777368068695068,1218_171659,1218_171659
421,-0.10930824566106143,0.7050170853428344,-0.5605490658513821,0.19438603259504927,0.6737808728493699,-0.15494107593802764,1.1253898938496907,2.387146234512329,0.8777368068695068,1218_171700,1218_171700
441,-0.10410953796402146,0.7050170853428344,-0.5605490658513821,0.1857804549168115,0.6737808728493699,-0.15494107593802764,1.119409604506059,2.387146234512329,0.8777368068695068,1218_171701,1218_171701
461,-0.10484100961609293,0.7050170853428344,-0.5605490658513821,0.18267736607251014,0.6737808728493699,-0.15494107593802764,1.1272147012793499,2.387146234512329,0.8777368068695068,1218_171702,1218_171702
481,-0.10796976493272914,0.7050170853428344,-0.5605490658513821,0.1853234417135284,0.6737808728493699,-0.15494107593802764,1.129488080739975,2.387146234512329,0.8777368068695068,1218_171703,1218_171703
501,-0.09931576351337439,0.7050170853428344,-0.5605490658513821,0.18991795845342574,0.6737808728493699,-0.15494107593802764,1.135569887161255,2.387146234512329,0.8777368068695068,1218_171705,1218_171705
521,-0.10151536951505641,0.7050170853428344,-0.5605490658513821,0.19164834252537066,0.6737808728493699,-0.15494107593802764,1.132015164081867,2.387146234512329,0.8777368068695068,1218_171706,1218_171706
541,-0.10007255198702111,0.7050170853428344,-0.5605490658513821,0.18455025576517173,0.6737808728493699,-0.15494107593802764,1.126708639992608,2.387146234512329,0.8777368068695068,1218_171707,1218_171707
561,-0.1112588972235091,0.7050170853428344,-0.5605490658513821,0.1855758865689648,0.6737808728493699,-0.15494107593802764,1.1335145149912154,2.387146234512329,0.8777368068695068,1218_171708,1218_171708
581,-0.11264555120118612,0.7050170853428344,-0.5605490658513821,0.1843998857416261,0.6737808728493699,-0.15494107593802764,1.1273306156026905,2.387146234512329,0.8777368068695068,1218_171709,1218_171709
601,-0.10657833117173648,0.7050170853428344,-0.5605490658513821,0.17481901819962903,0.6737808728493699,-0.15494107593802764,1.1302830616633097,2.387146234512329,0.8777368068695068,1218_171710,1218_171710
621,-0.10802650960413669,0.7050170853428344,-0.5605490658513821,0.1740658841472585,0.6737808728493699,-0.15494107593802764,1.1665620188559256,2.387146234512329,0.8777368068695068,1218_171712,1218_171712
641,-0.10490946766761977,0.7050170853428344,-0.5605490658513821,0.16914719507904313,0.6737808728493699,-0.15494107593802764,1.1689643636345863,2.387146234512329,0.8777368068695068,1218_171714,1218_171714
661,-0.09791680306897542,0.7050170853428344,-0.5605490658513821,0.15311958090472688,0.6737808728493699,-0.3597640726733933,1.1698602763089267,2.387146234512329,0.8777368068695068,1218_171715,1218_171715
681,-0.10738792957699195,0.7050170853428344,-0.5605490658513821,0.15488864965080484,0.6737808728493699,-0.3597640726733933,1.1761947309269625,2.387146234512329,0.8777368068695068,1218_171716,1218_171716
701,-0.11430059700216977,0.7050170853428344,-0.5605490658513821,0.1634563195819588,0.6737808728493699,-0.3597640726733933,1.1752808638981411,2.387146234512329,0.8777368068695068,1218_171717,1218_171717
721,-0.12030581018854719,0.7050170853428344,-0.5605490658513821,0.16433527889159938,0.6737808728493699,-0.3597640726733933,1.1833676430914137,2.387146234512329,0.8777368068695068,1218_171719,1218_171719
741,-0.12796552358885824,0.7050170853428344,-0.5605490658513821,0.1708050066512874,0.6737808728493699,-0.3597640726733933,1.1766966613563332,2.387146234512329,0.8777368068695068,1218_171720,1218_171720
761,-0.13529801721165616,0.7050170853428344,-0.5605490658513821,0.17192245169392134,0.6737808728493699,-0.3597640726733933,1.181774747999091,2.387146234512329,0.8777368068695068,1218_171721,1218_171721
781,-0.13182883728315217,0.7050170853428344,-0.5605490658513821,0.16751418370176951,0.6737808728493699,-0.3597640726733933,1.1761929866595147,2.387146234512329,0.8777368068695068,1218_171722,1218_171722
801,-0.13258224179326927,0.7050170853428344,-0.5605490658513821,0.16737545455142117,0.6737808728493699,-0.3597640726733933,1.178153383731842,2.387146234512329,0.8777368068695068,1218_171723,1218_171723
821,-0.11631180586733993,0.7050170853428344,-0.5605490658513821,0.1640676181830486,0.6737808728493699,-0.3597640726733933,1.1760455922382633,2.387146234512329,0.8777368068695068,1218_171724,1218_171724
841,-0.11354247715621278,0.7050170853428344,-0.5605490658513821,0.16028180164711456,0.6737808728493699,-0.3597640726733933,1.1706127666291737,2.387146234512329,0.8777368068695068,1218_171725,1218_171725
861,-0.11296284002141922,0.7050170853428344,-0.5605490658513821,0.16242506358005196,0.6737808728493699,-0.3597640726733933,1.1654514878295188,2.387146234512329,0.8777368068695068,1218_171726,1218_171726
